site,date,Year,GPP_mean,GPP_sd,GPP_2.5pct,GPP_50pct,GPP_97.5pct,ER_mean,ER_sd,ER_2.5pct,ER_50pct,ER_97.5pct,K600_daily_mean,K600_daily_sd,K600_daily_2.5pct,K600_daily_50pct,K600_daily_97.5pct,warnings,errors,AR_mean,AR_2.5pct,AR_97.5pct,HR_mean,HR_2.5pct,HR_97.5pct
Pilgrim6,2019-06-26,2019,6.6166554,0.789749955,5.069931651,6.621218333,8.145424464,-9.49029816,1.092078576,-11.63711255,-9.465326277,-7.370766346,21.78340109,0.983161601,20.09262126,21.65470816,23.97612598,NA,NA,-2.580495606,-2.911328376,-2.448162498,-6.909802554,-6.578969784,-7.042135662
Pilgrim6,2019-06-27,2019,6.762430402,0.792230027,5.303751334,6.754169698,8.345120414,-9.4146866,1.115730384,-11.60008239,-9.381735879,-7.309507392,21.80150474,1.070175427,20.07885943,21.66164918,24.40845437,NA,NA,-2.637347857,-2.975469377,-2.502099249,-6.777338743,-6.439217223,-6.912587351
Pilgrim6,2019-06-28,2019,6.387099234,0.775891942,4.918771342,6.373862714,7.854073888,-9.554291303,1.091842254,-11.59278435,-9.56449868,-7.46805045,21.81146063,1.047595574,20.11765786,21.66641557,24.25085351,NA,NA,-2.490968701,-2.810323663,-2.363226717,-7.063322602,-6.74396764,-7.191064586
Pilgrim6,2019-06-29,2019,4.280659111,0.766716522,2.806015084,4.277949473,5.86223753,-9.714370862,1.121712074,-11.9201405,-9.713495982,-7.516835504,21.80267954,1.051675263,20.10222702,21.64018202,24.25912882,NA,NA,-1.669457053,-1.883490009,-1.583843871,-8.044913809,-7.830880853,-8.130526991
Pilgrim6,2019-06-30,2019,2.758020726,0.721280507,1.351461437,2.765694645,4.140514253,-9.500822846,1.110995141,-11.73739143,-9.507581913,-7.353508642,21.82249202,1.089690784,20.016749,21.64777655,24.46280322,NA,NA,-1.075628083,-1.21352912,-1.020467669,-8.425194763,-8.287293727,-8.480355178
Pilgrim6,2019-07-01,2019,6.096222956,0.815398478,4.567349522,6.1084998,7.605356804,-11.62890385,1.195983507,-14.10122339,-11.624664,-9.341821499,21.81665199,1.084975405,20.10093246,21.61015925,24.33767425,NA,NA,-2.377526953,-2.682338101,-2.255602494,-9.251376895,-8.946565747,-9.373301354
Pilgrim6,2019-07-02,2019,4.422173567,0.769819701,2.852839725,4.399035655,5.913318807,-9.440697755,1.133189474,-11.72046399,-9.40318081,-7.28159974,21.77933211,1.033944183,20.05126446,21.60954476,24.24612826,NA,NA,-1.724647691,-1.94575637,-1.63620422,-7.716050063,-7.494941385,-7.804493535
Pilgrim6,2019-07-03,2019,3.581960443,0.743404898,2.151198564,3.571594592,5.04552085,-9.042942613,1.112912326,-11.29614179,-9.045147805,-6.86544354,21.86004386,1.099133315,20.06460522,21.70099046,24.50420553,NA,NA,-1.396964573,-1.576062595,-1.325325364,-7.64597804,-7.466880018,-7.717617249
Pilgrim6,2019-07-04,2019,3.628333897,0.809383817,2.08719486,3.586213301,5.33068727,-8.724179391,1.107377196,-10.81145637,-8.745349533,-6.562482068,21.80274412,1.088047595,20.04256323,21.67266135,24.41982489,NA,NA,-1.41505022,-1.596466915,-1.342483542,-7.309129171,-7.127712476,-7.381695849
Pilgrim6,2019-07-05,2019,3.743156997,0.768470529,2.230544681,3.77781892,5.18769289,-8.306583689,1.07330733,-10.38333837,-8.29869598,-6.219826944,21.79753731,1.066011375,20.07194641,21.63227385,24.25616632,NA,NA,-1.459831229,-1.646989079,-1.384968089,-6.84675246,-6.65959461,-6.9216156
Pilgrim6,2019-07-06,2019,3.024348276,0.752560615,1.512588056,3.004595544,4.475032586,-7.797319112,1.055991322,-9.819790333,-7.753702101,-5.741907263,21.77119969,1.032149978,20.0377761,21.63297854,24.16785086,NA,NA,-1.179495828,-1.330713242,-1.119008862,-6.617823284,-6.46660587,-6.67831025
Pilgrim6,2019-07-07,2019,3.418978951,0.791124281,1.880577836,3.416576985,4.956375882,-8.366827001,1.135247362,-10.70105796,-8.345262041,-6.152607416,21.8636706,1.106306977,20.06583098,21.68918581,24.68821516,NA,NA,-1.333401791,-1.504350738,-1.265022212,-7.03342521,-6.862476263,-7.101804789
Pilgrim6,2019-07-08,2019,3.925116321,0.779936938,2.415281658,3.883296548,5.514996963,-8.941055409,1.135993614,-11.29292572,-8.907769393,-6.86705686,21.82051929,1.062302421,20.17583903,21.67183466,24.31669066,NA,NA,-1.530795365,-1.727051181,-1.452293039,-7.410260044,-7.214004228,-7.48876237
Pilgrim6,2019-07-09,2019,3.433294124,0.733525558,2.043548912,3.432535227,4.878492083,-8.564952781,1.066128002,-10.62483029,-8.568277261,-6.499328275,21.82070875,1.061283686,20.05236407,21.67147006,24.41090219,NA,NA,-1.338984708,-1.510649415,-1.270318826,-7.225968073,-7.054303367,-7.294633955
Pilgrim6,2019-07-10,2019,3.887396467,0.746410109,2.434269537,3.851506664,5.403842506,-8.421606849,1.142998467,-10.68626669,-8.419972515,-6.166486555,21.82503053,1.120545403,19.86528706,21.65070842,24.4829306,NA,NA,-1.516084622,-1.710454445,-1.438336693,-6.905522227,-6.711152403,-6.983270156
Pilgrim6,2019-07-11,2019,3.897295632,0.740711932,2.453385186,3.891953808,5.31103756,-7.773017823,1.09989925,-9.915102656,-7.793020097,-5.568875831,21.85430724,1.061978563,20.1685706,21.69295997,24.43746851,NA,NA,-1.519945296,-1.714810078,-1.441999384,-6.253072526,-6.058207745,-6.331018439
Pilgrim6,2019-07-12,2019,3.927120026,0.766315123,2.427070829,3.917087036,5.449431954,-7.237422121,1.117983244,-9.565463283,-7.196990942,-5.106552401,21.80194998,1.06079468,20.1291959,21.64006615,24.2913885,NA,NA,-1.53157681,-1.727932811,-1.453034409,-5.705845311,-5.50948931,-5.784387712
Pilgrim6,2019-07-13,2019,4.282519708,0.760205906,2.859245228,4.272009817,5.885057708,-7.697036255,1.106891647,-9.976487077,-7.691950881,-5.655509998,21.85353478,1.092048668,20.11556093,21.6749085,24.48226817,NA,NA,-1.670182686,-1.884308672,-1.584532292,-6.026853568,-5.812727583,-6.112503963
Pilgrim6,2019-07-14,2019,4.771953582,0.78528411,3.278837437,4.765894557,6.313216976,-8.253332434,1.199795255,-10.47186851,-8.307364924,-5.655748336,21.85450318,1.084222546,20.00060717,21.70219349,24.45791756,NA,NA,-1.861061897,-2.099659576,-1.765622825,-6.392270537,-6.153672858,-6.487709609
Pilgrim6,2019-07-15,2019,3.652293074,0.742916035,2.237202135,3.628396849,5.10925594,-8.204608114,1.124744538,-10.46161248,-8.171505735,-5.985633789,21.8281207,1.106855778,20.03521514,21.6681004,24.52475059,NA,NA,-1.424394299,-1.607008952,-1.351348437,-6.780213815,-6.597599162,-6.853259677
Pilgrim6,2019-07-16,2019,4.375898146,0.737250634,2.941734621,4.376806484,5.847388765,-8.105550728,1.045998081,-10.1953996,-8.146181564,-5.943793293,21.76246372,1.058467267,20.00867577,21.59248371,24.37353939,NA,NA,-1.706600277,-1.925395184,-1.619082314,-6.398950451,-6.180155544,-6.486468414
Pilgrim6,2019-07-17,2019,4.722380952,0.748239228,3.29886611,4.725444141,6.154510728,-8.612006898,1.087194031,-10.75925385,-8.636610991,-6.547427607,21.76108972,1.060738002,19.96691534,21.61941678,24.16603771,NA,NA,-1.841728571,-2.077847619,-1.747280952,-6.770278327,-6.534159279,-6.864725946
Pilgrim6,2019-07-18,2019,5.320713736,0.770703681,3.746317803,5.323345584,6.800895232,-8.426631939,1.089826241,-10.56536078,-8.412574167,-6.372045449,21.83074253,1.067536639,20.02146696,21.68239492,24.25566966,NA,NA,-2.075078357,-2.341114044,-1.968664082,-6.351553582,-6.085517895,-6.457967857
Pilgrim6,2019-07-19,2019,5.6639486,0.740630349,4.185788082,5.685521284,7.070086587,-8.541762474,1.059022416,-10.66294787,-8.497115565,-6.496121932,21.78406256,1.049485902,19.9842537,21.64837719,24.18489404,NA,NA,-2.208939954,-2.492137384,-2.095660982,-6.33282252,-6.04962509,-6.446101492
Pilgrim6,2019-07-20,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim6,2019-07-21,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim6,2019-07-22,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim6,2019-07-23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim6,2019-07-24,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim6,2019-07-25,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim6,2019-07-26,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim6,2019-07-27,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim6,2019-07-28,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim6,2019-07-29,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim6,2019-07-30,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim6,2019-07-31,2019,3.624969301,0.729108208,2.332140826,3.59362428,5.093276493,-7.315556663,1.08265921,-9.462386285,-7.285836527,-5.326330751,21.80018538,1.053342397,20.0394024,21.63582554,24.15469796,NA,NA,-1.413738027,-1.594986492,-1.341238641,-5.901818636,-5.720570171,-5.974318022
Pilgrim6,2019-08-01,2019,3.714403928,0.724965635,2.355267374,3.707396529,5.193745795,-7.697651428,1.108556484,-9.933360761,-7.679715575,-5.715392675,21.78559892,1.070113984,19.97059492,21.65647962,24.09522622,NA,NA,-1.448617532,-1.634337728,-1.374329453,-6.249033896,-6.063313699,-6.323321974
Pilgrim6,2019-08-02,2019,4.326995555,0.738671468,2.853952227,4.331677717,5.669483203,-8.177196834,1.056749228,-10.22456222,-8.142942352,-6.220568594,21.8440575,1.098786093,20.04236443,21.66770339,24.50549768,NA,NA,-1.687528266,-1.903878044,-1.600988355,-6.489668568,-6.27331879,-6.576208479
Pilgrim6,2019-08-03,2019,4.444381932,0.715102076,3.054206576,4.432797597,5.851924644,-8.054719374,1.051659772,-10.09443432,-8.028220597,-5.959410349,21.81033747,1.085938305,20.02697106,21.66005395,24.51641825,NA,NA,-1.733308954,-1.95552805,-1.644421315,-6.321410421,-6.099191324,-6.410298059
Pilgrim6,2019-08-04,2019,5.437469408,0.744722081,4.002165065,5.430306556,6.906414264,-8.345281245,1.079662621,-10.496217,-8.356376461,-6.296913317,21.74662896,1.05029592,19.91735047,21.59464461,24.26859551,NA,NA,-2.120613069,-2.392486539,-2.011863681,-6.224668176,-5.952794706,-6.333417564
Pilgrim6,2019-08-05,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim6,2019-08-06,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim6,2019-08-07,2019,6.525553248,0.785053652,4.941230975,6.522834318,8.078831919,-8.360044647,1.076396885,-10.53702833,-8.371940795,-6.24511146,21.60051658,0.971458668,19.76349722,21.52774472,23.72607263,NA,NA,-2.544965767,-2.871243429,-2.414454702,-5.815078881,-5.488801218,-5.945589946
Pilgrim6,2019-08-08,2019,6.54715556,0.738565992,5.192485286,6.523519301,8.061865795,-8.965710911,1.01516805,-11.05805333,-8.922953516,-6.976619155,21.81676452,1.069997217,19.97839595,21.64050285,24.19812312,NA,NA,-2.553390669,-2.880748447,-2.422447557,-6.412320242,-6.084962464,-6.543263353
Pilgrim6,2019-08-09,2019,8.285742307,0.784237445,6.850724855,8.272396634,9.78824243,-8.44446364,1.028068884,-10.5034064,-8.397616646,-6.44116907,21.43343184,0.926284685,19.64972678,21.38556726,23.47353865,NA,NA,-3.2314395,-3.645726615,-3.065724653,-5.21302414,-4.798737025,-5.378738986
Pilgrim6,2019-08-10,2019,10.52750938,0.810215991,8.959289586,10.49865271,12.18686326,-10.86226608,1.086233171,-13.00304803,-10.8081991,-8.864923922,21.49704514,0.936642151,19.7823551,21.40886977,23.5496195,NA,NA,-4.105728657,-4.632104126,-3.89517847,-6.756537423,-6.230161954,-6.96708761
Pilgrim6,2019-08-11,2019,4.178789325,0.717923565,2.821341489,4.177837461,5.650693837,-6.603715469,1.063509798,-8.6442548,-6.627278594,-4.498699349,21.5268,1.013490717,19.4903865,21.4654655,23.72452884,NA,NA,-1.629727837,-1.838667303,-1.54615205,-4.973987632,-4.765048166,-5.057563419
Pilgrim6,2019-08-12,2019,7.04582445,0.731382439,5.645972013,7.032945723,8.469465035,-9.469998604,1.054863127,-11.53835861,-9.479107623,-7.279972579,21.50468027,0.948862775,19.73438865,21.46415801,23.52293211,NA,NA,-2.747871535,-3.100162758,-2.606955046,-6.722127069,-6.369835846,-6.863043558
Pilgrim6,2019-08-13,2019,8.570735781,0.741559455,7.158703384,8.583253679,9.994357541,-9.804230492,1.022229012,-11.76103469,-9.786511347,-7.777619893,21.2457201,0.875768747,19.45421978,21.23129523,23.06002567,NA,NA,-3.342586954,-3.771123743,-3.171172239,-6.461643538,-6.033106749,-6.633058253
Pilgrim6,2019-08-14,2019,10.4852031,0.780528435,8.990778003,10.4647056,11.9868904,-9.823754473,1.028192248,-11.83330145,-9.807466403,-7.859598655,21.09807688,0.908834061,19.09239517,21.13812731,22.84317072,NA,NA,-4.089229211,-4.613489366,-3.879525149,-5.734525262,-5.210265107,-5.944229324
Pilgrim6,2019-08-15,2019,9.475985303,0.79294322,7.887352648,9.494779847,10.98276844,-9.584362006,1.062737032,-11.62342842,-9.594409851,-7.49055044,21.17531433,0.9320963,19.2521804,21.19004642,23.06331608,NA,NA,-3.695634268,-4.169433533,-3.506114562,-5.888727738,-5.414928473,-6.078247444
Pilgrim6,2019-08-16,2019,10.91710126,0.816410541,9.306521539,10.91643327,12.58212193,-10.18034833,1.049344701,-12.20369619,-10.17887315,-8.061732867,21.04247245,0.927330892,19.00354294,21.10223193,22.74105515,NA,NA,-4.257669491,-4.803524554,-4.039327466,-5.922678843,-5.37682378,-6.141020868
Pilgrim6,2019-08-17,2019,9.911994587,0.761215342,8.311877971,9.931336987,11.3869252,-9.737887581,1.053147829,-11.94132604,-9.720925181,-7.694035263,21.01742599,0.947151686,18.95926633,21.07213623,22.80296838,NA,NA,-3.865677889,-4.361277618,-3.667437997,-5.872209692,-5.376609962,-6.070449583
Pilgrim6,2019-08-18,2019,7.945631632,0.733672506,6.479284027,7.932993874,9.442771998,-9.022507417,1.052884088,-11.1324531,-8.990356133,-6.896150217,21.59499403,0.961531598,19.87486969,21.54270645,23.77304708,NA,NA,-3.098796336,-3.496077918,-2.939883704,-5.923711081,-5.526429499,-6.082623713
Pilgrim6,2019-08-19,2019,9.212104069,0.784323545,7.635906423,9.209269509,10.73860499,-9.515784985,1.087283579,-11.73432825,-9.460666421,-7.4473824,21.73378569,1.002855376,20.06317424,21.60375528,24.04644108,NA,NA,-3.592720587,-4.053325791,-3.408478506,-5.923064398,-5.462459194,-6.107306479
Pilgrim6,2019-08-20,2019,9.249380601,0.76347452,7.7561097,9.235287305,10.73104666,-9.115793249,1.054897127,-11.11958286,-9.09440835,-7.114110043,21.28390433,0.908450404,19.31710937,21.30262402,23.16470167,NA,NA,-3.607258435,-4.069727465,-3.422270823,-5.508534815,-5.046065785,-5.693522427
Pilgrim6,2019-08-21,2019,12.1150693,0.872804598,10.40166307,12.1417027,13.83274814,-10.82047607,1.128014782,-12.90541962,-10.83562002,-8.656064241,21.20585827,0.935188066,19.23671668,21.2085565,23.10684569,NA,NA,-4.724877026,-5.330630491,-4.48257564,-6.095599047,-5.489845582,-6.337900433
Pilgrim6,2019-08-22,2019,6.721548765,0.741399572,5.32523093,6.753464266,8.173162274,-8.320772483,1.128115058,-10.38953099,-8.36129851,-6.022418284,21.54616058,0.970843049,19.80008602,21.45210303,23.70289251,NA,NA,-2.621404018,-2.957481456,-2.486973043,-5.699368464,-5.363291026,-5.83379944
Pilgrim6,2019-08-23,2019,10.51731056,0.797510255,8.930405065,10.5114442,12.07122666,-10.19308769,1.061400565,-12.3105974,-10.15044797,-8.152055498,21.17852937,0.916994501,19.2507902,21.18723499,22.95819828,NA,NA,-4.101751118,-4.627616645,-3.891404906,-6.091336574,-5.565471046,-6.301682785
Pilgrim6,2019-08-24,2019,3.408434357,0.686942262,2.120713231,3.436062646,4.705897988,-7.382268352,1.058932145,-9.347739344,-7.392508222,-5.221801972,21.60108506,0.947626183,19.90990376,21.51436545,23.70617603,NA,NA,-1.329289399,-1.499711117,-1.261120712,-6.052978953,-5.882557235,-6.12114764
Pilgrim6,2019-08-25,2019,10.3291715,0.754182255,8.777540082,10.37113266,11.80700161,-10.58528683,1.007625059,-12.55470899,-10.58298451,-8.558268304,21.12685278,0.941153366,19.09814223,21.18920954,22.96495864,NA,NA,-4.028376885,-4.54483546,-3.821793455,-6.556909941,-6.040451366,-6.763493371
Pilgrim6,2019-08-26,2019,10.4419869,0.806035111,8.775411089,10.47612885,11.9475948,-9.698270856,1.069056148,-11.75969014,-9.689731467,-7.477788396,20.55426268,1.078493481,18.01250366,20.70425117,22.31968413,NA,NA,-4.072374893,-4.594474238,-3.863535155,-5.625895963,-5.103796618,-5.834735701
Pilgrim6,2019-08-27,2019,14.60540936,1.027713127,12.44686182,14.6929384,16.41912078,-11.17757115,1.172928779,-13.30165696,-11.20388898,-8.865264184,20.35248942,1.144761416,17.68378717,20.55025265,22.19456582,NA,NA,-5.69610965,-6.426380118,-5.404001463,-5.481461504,-4.751191036,-5.773569691
Pilgrim6,2019-08-28,2019,12.9218598,0.837098355,11.23403708,12.92268227,14.47843704,-9.960197531,1.056664824,-11.94828994,-9.964952978,-7.904672288,21.12730917,0.92829456,19.22058984,21.14967532,22.94342599,NA,NA,-5.039525322,-5.685618312,-4.781088126,-4.920672209,-4.274579219,-5.179109405
Pilgrim6,2019-08-29,2019,6.199566481,0.722911857,4.843316843,6.18165257,7.647438073,-6.659356786,1.059168774,-8.849719983,-6.646038174,-4.632874399,21.56597627,0.986415551,19.83526203,21.49112109,23.85361043,NA,NA,-2.417830927,-2.727809251,-2.293839598,-4.241525858,-3.931547534,-4.365517188
Pilgrim6,2019-08-30,2019,9.100656671,0.719625294,7.699519474,9.090742316,10.5782465,-8.524399728,1.003390101,-10.42152427,-8.526682178,-6.566884587,21.37410468,0.896845747,19.67241462,21.35948211,23.24362359,NA,NA,-3.549256102,-4.004288935,-3.367242968,-4.975143627,-4.520110793,-5.15715676
Pilgrim6,2019-08-31,2019,9.648734736,0.735319095,8.241318744,9.653985748,11.10956269,-8.74054759,1.019327409,-10.77789119,-8.714788537,-6.817159265,21.27252363,0.914898687,19.5051423,21.25279508,23.15983283,NA,NA,-3.763006547,-4.245443284,-3.570031852,-4.977541044,-4.495104307,-5.170515738
Pilgrim6,2019-09-01,2019,6.826941127,0.664522092,5.493616473,6.857891874,8.124288219,-9.124773596,1.003178377,-11.09919001,-9.111874122,-7.166596343,21.64252063,0.966873154,19.99406712,21.55945956,23.91775063,NA,NA,-2.66250704,-3.003854096,-2.525968217,-6.462266557,-6.1209195,-6.598805379
Pilgrim6,2019-09-02,2019,6.51106038,0.705108145,5.162869084,6.471167728,7.86861119,-9.071565202,1.047862235,-11.12133618,-9.051368988,-7.101555541,21.61483976,0.98702922,19.80039182,21.49347802,23.80550422,NA,NA,-2.539313548,-2.864866567,-2.409092341,-6.532251654,-6.206698635,-6.662472861
Pilgrim6,2019-09-03,2019,4.042718868,0.640556694,2.753162704,4.073128033,5.280732761,-7.487219442,1.026490476,-9.457329891,-7.467629398,-5.4599165,21.79506266,1.079557321,20.00474772,21.65421084,24.25588613,NA,NA,-1.576660359,-1.778796302,-1.495805981,-5.910559083,-5.70842314,-5.991413461
Pilgrim6,2019-09-04,2019,4.620116906,0.660573042,3.375576192,4.589031148,5.983032024,-7.758612135,0.998159017,-9.696344286,-7.76990313,-5.886770864,21.3144794,0.910896374,19.49682763,21.2885437,23.14208613,NA,NA,-1.801845593,-2.032851439,-1.709443255,-5.956766542,-5.725760696,-6.04916888
Pilgrim6,2019-09-05,2019,9.433947963,0.726614485,8.043549339,9.419810938,10.88387203,-9.200713323,1.030044303,-11.26871138,-9.205346307,-7.280617685,21.23169686,0.912962202,19.31670292,21.26553699,23.05302227,NA,NA,-3.679239706,-4.150937104,-3.490560746,-5.521473617,-5.049776219,-5.710152576
Pilgrim6,2019-09-06,2019,9.272932434,0.757240407,7.912427408,9.259329289,10.82302706,-9.111080945,1.014542969,-11.2713459,-9.070774701,-7.25331109,21.75112914,1.065454492,19.98063468,21.59458784,24.18541407,NA,NA,-3.616443649,-4.080090271,-3.430985001,-5.494637295,-5.030990673,-5.680095944
Pilgrim6,2019-09-07,2019,9.602224918,0.760646457,8.116178938,9.583993603,11.14175586,-9.076404559,1.039340395,-11.12052719,-9.044681731,-7.069856258,21.85841415,1.07031648,20.12585723,21.7333183,24.4707245,NA,NA,-3.744867718,-4.224978964,-3.55282322,-5.33153684,-4.851425595,-5.523581339
